pre.send,main.matrix,remain.matrix,total.comput,total
0.00774791,0.467729,0.0281095,0.495839,0.503586
0.00783937,0.475286,0.0284109,0.503697,0.511536
0.00779508,0.473565,0.0282986,0.501864,0.509659
0.00724198,0.472201,0.0277658,0.499967,0.507209
0.00789316,0.476768,0.0286839,0.505452,0.513345
0.00781028,0.472663,0.0283125,0.500975,0.508786
0.00785675,0.474588,0.0285021,0.50309,0.510947
0.00779401,0.471621,0.0282153,0.499836,0.50763
0.00791217,0.476284,0.0285857,0.504869,0.512781
0.00790823,0.477012,0.0285734,0.505585,0.513493
